Site_ID,Site_Name,Lat,Lon,PriMethod,Waterbody,CollectDate,CollectYear,Collection_Data_CollectNum,TempOrigOrNew,Individual_ID,Capture_Data_Reformat_CollectNum,PIT_Prefix,PIT_Code,PIT_Code_RAW,PIT_Type,PIT_Prefix_2,PIT_Code_2,PIT_Code_RAW_2,PIT_Type_2,First_Capture,NewTag,HDX_Date,TotalLength,TotalWeight,Tubercle%,HealthCondition,BreedingCondition,Sex,Vial_ID,GenTest,Disposition,EstimatedAge,BroodStock,PecClip,SpermSampled,EggsSampled,Time1stDetection,TimeLastDetection,Num_PIT_Records,Num_Det,PIT_Series,Comments,ZComments,MissingFirstCapture,SameYearRecap,QualityControl,DatabaseComment
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,132,BA17-016,3D6H001,8094457,3D6H0018094457,HDX,,,,,TRUE,TRUE,,471,989,85,Ok,Soft squeeze ripe,Male,20242,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,cut on caudal,,FALSE,FALSE,TRUE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_LB,NewPIT18,132,PIT18-0414_LB,8000F5801,8094457,8000F58018094457,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Lower Brasstown 7/3/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-18,,PIT18-0415_UB,NewPIT18,132,PIT18-0415_UB,8000F5801,8094457,8000F58018094457,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,11,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,133,BA17-016,3D6H001,8094476,3D6H0018094476,HDX,,,,,TRUE,TRUE,,500,1234,90,Good,Soft squeeze ripe,Male,20223,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-17,,PIT17-0415_UB,N,133,PIT17-0415_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,16-Apr-17,,PIT17-0416_UB,N,133,PIT17-0416_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,19,44,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-Apr-17,,PIT17-0417_UB,N,133,PIT17-0417_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-Apr-17,,PIT17-0418_UB,N,133,PIT17-0418_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,13,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-17,,PIT17-0419_UB,N,133,PIT17-0419_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,26,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-17,,PIT17-0420_UB,N,133,PIT17-0420_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,11,29,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-17,,PIT17-0421_UB,N,133,PIT17-0421_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,11,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-17,,PIT17-0423_UB,N,133,PIT17-0423_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,45,93,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,24-Apr-17,,PIT17-0424_UB,N,133,PIT17-0424_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,12,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,9-Apr-18,,PIT18-0409_UB,NewPIT18,133,PIT18-0409_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,23,Upper Brasstown 4/10/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,12-Apr-18,,PIT18-0412_UB,NewPIT18,133,PIT18-0412_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,10,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_UB,NewPIT18,133,PIT18-0414_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,12,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-18,,PIT18-0415_UB,NewPIT18,133,PIT18-0415_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,16-Apr-18,,PIT18-0416_UB,NewPIT18,133,PIT18-0416_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-Apr-18,,PIT18-0417_UB,NewPIT18,133,PIT18-0417_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,3,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-18,,PIT18-0420_UB,NewPIT18,133,PIT18-0420_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-18,,PIT18-0421_UB,NewPIT18,133,PIT18-0421_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,8,33,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-Apr-18,,PIT18-0422_UB,NewPIT18,133,PIT18-0422_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,16,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,27-Apr-18,,PIT18-0427_UB,NewPIT18,133,PIT18-0427_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Apr-18,,PIT18-0428_UB,NewPIT18,133,PIT18-0428_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,3,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-18,,PIT18-0502_UB,NewPIT18,133,PIT18-0502_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,16,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-18,,PIT18-0502_UB,NewPIT18,133,PIT18-0502_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,4,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,5-May-18,,PIT18-0505_UB,NewPIT18,133,PIT18-0505_UB,8000F5801,8094476,8000F58018094476,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,134,BA17-016,3D6H001,8094416,3D6H0018094416,HDX,,,,,TRUE,TRUE,,506,1252,-1,Good,Soft squeeze ripe,Female,20224,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-Apr-17,,PIT17-0414_UB,N,134,PIT17-0414_UB,8000F5801,8094416,8000F58018094416,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,4,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_UB,NewPIT18,134,PIT18-0414_UB,8000F5801,8094416,8000F58018094416,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,4,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,135,BA17-016,3D6H001,809441B,3D6H001809441B,HDX,,,,,TRUE,TRUE,,479,1120,-1,Good,Not ripe,Female,20225,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-17,,PIT17-0420_UB,N,135,PIT17-0420_UB,8000F5801,809441B,8000F5801809441B,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,10,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_UB,NewPIT18,135,PIT18-0414_UB,8000F5801,809441B,8000F5801809441B,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,3,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,136,BA17-016,3D6H001,8094438,3D6H0018094438,HDX,,,,,TRUE,TRUE,,497,1043,70,Good,Soft squeeze ripe,Male,20226,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,137,BA17-016,3D6H001,8094444,3D6H0018094444,HDX,,,,,TRUE,TRUE,,498,1207,95,Good,Soft squeeze ripe,Male,20227,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,24-Apr-17,,PIT17-0424_UB,N,137,PIT17-0424_UB,8000F5801,8094444,8000F58018094444,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,3,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-18,,PIT18-0415_UB,NewPIT18,137,PIT18-0415_UB,8000F5801,8094444,8000F58018094444,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,138,BA17-016,3D6H001,8094471,3D6H0018094471,HDX,,,,,TRUE,TRUE,,513,1193,95,Good,Soft squeeze ripe,Male,20228,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
48,"Valley at PIT site ""Lower Valley PIT"" Land Trust Site",35.18122,-83.92239795,PIT Array,Valley River,21-Apr-18,,PIT18-0421_VL,NewPIT18,138,PIT18-0421_VL,8000F5801,8094471,8000F58018094471,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Valley Lower 5/2/2018,,,FALSE,FALSE,FALSE,
40,"Valley at PIT site at Hwy 64 "" Upper Valley PIT"", Andrews site",35.20385,-83.83632,PIT Array,Valley River,11-May-18,,PIT18-0511_VA,NewPIT18,138,PIT18-0511_VA,8000F5801,8094471,8000F58018094471,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Valley Andrew Curtis 4/9/2018,,"This data was originally damaged and in the wrong format (decimal). Repaired with the help of Oregon RFID. Though the download date is listed at 4/2/2018, the data continues until May 30.",FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,139,BA17-016,3D6H001,809442F,3D6H001809442F,HDX,,,,,TRUE,TRUE,,520,1338,-1,Good,Not ripe,Female,20229,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-17,,PIT17-0421_UB,N,139,PIT17-0421_UB,8000F5801,809442F,8000F5801809442F,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,15,,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,140,BA17-016,3D6H001,84CB746,3D6H00184CB746,HDX,,,,,TRUE,TRUE,,469,1012,95,Good,,Male,20230,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,5-Apr-18,,PIT18-0405_LB,NewPIT18,140,PIT18-0405_LB,8000F5801,84CB746,8000F580184CB746,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Lower Brasstown 4/12/2018,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-016,O,141,BA17-016,3D6H001,84CB759,3D6H00184CB759,HDX,,,,,TRUE,TRUE,,482,1125,-1,Ok,,Female,20231,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,missing scales,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-Apr-17,,PIT17-0417_UB,N,141,PIT17-0417_UB,8000F5801,84CB759,8000F580184CB759,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,,,,FALSE,FALSE,FALSE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_LB,NewPIT18,141,PIT18-0414_LB,8000F5801,84CB759,8000F580184CB759,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Lower Brasstown 7/3/2018,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,11-Apr-17,,BA17-017,O,143,BA17-017,3D6H001,84CB74B,3D6H00184CB74B,HDX,,,,,TRUE,TRUE,,477,1039,90,Good,Not ripe,Male,20232,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,13-Apr-18,,PIT18-0413_LB,NewPIT18,143,PIT18-0413_LB,8000F5801,84CB74B,8000F580184CB74B,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Lower Brasstown 7/3/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-18,,PIT18-0419_UB,NewPIT18,143,PIT18-0419_UB,8000F5801,84CB74B,8000F580184CB74B,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,3,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,11-Apr-17,,BA17-017,O,144,BA17-017,3D6H001,84CB73A,3D6H00184CB73A,HDX,,,,,TRUE,TRUE,,451,884,90,Good,Not ripe,Male,20222,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,12-Apr-17,,PIT17-0412_UB,N,144,PIT17-0412_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,5,,,,FALSE,FALSE,FALSE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,3-Apr-18,,PIT18-0403_LB,NewPIT18,144,PIT18-0403_LB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Lower Brasstown 4/12/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-May-18,,PIT18-0501_UB,NewPIT18,144,PIT18-0501_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,51,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-18,,PIT18-0502_UB,NewPIT18,144,PIT18-0502_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,8,24,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-18,,PIT18-0502_UB,NewPIT18,144,PIT18-0502_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-May-18,,PIT18-0503_UB,NewPIT18,144,PIT18-0503_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,72,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,6-May-18,,PIT18-0506_UB,NewPIT18,144,PIT18-0506_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,12,65,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,7-May-18,,PIT18-0507_UB,NewPIT18,144,PIT18-0507_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,82,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,8-May-18,,PIT18-0508_UB,NewPIT18,144,PIT18-0508_UB,8000F5801,84CB73A,8000F580184CB73A,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,14,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
